country,source,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,count,relative_1M_count
china,ART_EDUCATION,2012,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,2,0.0014009057523921258
china,ART_EDUCATION,2013,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,6,0.004202717257176377
china,ART_EDUCATION,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,2,0.0014009057523921258
china,ART_EDUCATION,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,6,0.004202717257176377
china,ART_EDUCATION,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,5,0.0035022643809803147
china,ART_EDUCATION,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3,0.0021013586285881887
china,ART_EDUCATION,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,7,0.004903170133372441
china,BEHANCE,2007,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1,0.0007004528761960629
china,BEHANCE,2008,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,53,0.03712400243839133
china,BEHANCE,2009,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,144,0.10086521417223307
china,BEHANCE,2010,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,205,0.1435928396201929
china,BEHANCE,2011,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,455,0.31870605866920865
china,BEHANCE,2012,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1042,0.7298718969962976
china,BEHANCE,2013,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1996,1.3981039408873417
china,BEHANCE,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3072,2.151791235674305
china,BEHANCE,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,2463,1.725215434070903
china,BEHANCE,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3483,2.439677367790887
china,BEHANCE,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3538,2.478202275981671
china,BEHANCE,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3521,2.466294577086338
china,EFLUX,2010,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,15,0.010506793142940944
china,EFLUX,2011,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,13,0.009105887390548819
china,EFLUX,2012,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,26,0.018211774781097638
china,EFLUX,2013,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,22,0.015409963276313384
china,EFLUX,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,28,0.019612680533489763
china,EFLUX,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,33,0.023114944914470078
china,EFLUX,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,32,0.022414492038274014
china,EFLUX,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,32,0.022414492038274014
china,EFLUX,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,32,0.022414492038274014
china,MEETUP,2011,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3,0.0021013586285881887
china,MEETUP,2012,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,80,0.056036230095685036
china,MEETUP,2013,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,749,0.5246392042708512
china,MEETUP,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1672,1.1711572089998172
china,MEETUP,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1880,1.3168514072485984
china,MEETUP,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,1703,1.1928712481618953
china,MEETUP,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,2159,1.5122777597072998
china,MEETUP,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3163,2.215532447408147
china,TED,2009,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,7,0.004903170133372441
china,TED,2010,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,23,0.01611041615250945
china,TED,2011,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,73,0.05113305996231259
china,TED,2012,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,93,0.06514211748623386
china,TED,2013,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,122,0.08545525089591968
china,TED,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,108,0.0756489106291748
china,TED,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,119,0.08335389226733149
china,TED,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,158,0.11067155443897794
china,TED,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,175,0.12257925333431102
china,TED,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,138,0.09666249691505668
china,TIMEPAD,2014,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3,0.0021013586285881887
china,TIMEPAD,2015,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3,0.0021013586285881887
china,TIMEPAD,2016,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,4,0.0028018115047842517
china,TIMEPAD,2017,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,3,0.0021013586285881887
china,TIMEPAD,2018,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,11,0.007704981638156692
colombia,ART_EDUCATION,2014,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1,0.020136502937029774
colombia,BEHANCE,2008,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,9,0.18122852643326795
colombia,BEHANCE,2009,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,118,2.3761073465695133
colombia,BEHANCE,2010,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,262,5.2757637695018005
colombia,BEHANCE,2011,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,460,9.262791351033695
colombia,BEHANCE,2012,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1060,21.34469311325156
colombia,BEHANCE,2013,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2332,46.95832484915343
colombia,BEHANCE,2014,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2742,55.214291053335636
colombia,BEHANCE,2015,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2280,45.91122669642788
colombia,BEHANCE,2016,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2332,46.95832484915343
colombia,BEHANCE,2017,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2399,48.30747054593442
colombia,BEHANCE,2018,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2136,43.01157027349559
colombia,EFLUX,2010,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1,0.020136502937029774
colombia,EFLUX,2011,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1,0.020136502937029774
colombia,EFLUX,2013,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2,0.04027300587405955
colombia,EFLUX,2015,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,2,0.04027300587405955
colombia,EFLUX,2017,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,4,0.0805460117481191
colombia,MEETUP,2008,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,3,0.060409508811089314
colombia,MEETUP,2009,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,15,0.3020475440554466
colombia,MEETUP,2010,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,5,0.10068251468514886
colombia,MEETUP,2011,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,22,0.443003064614655
colombia,MEETUP,2012,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,64,1.2887361879699055
colombia,MEETUP,2013,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,229,4.6112591725798175
colombia,MEETUP,2014,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,367,7.390096577889927
colombia,MEETUP,2015,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,906,18.243671660948973
colombia,MEETUP,2016,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1407,28.332059632400888
colombia,MEETUP,2017,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1514,30.486665446663075
colombia,MEETUP,2018,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1972,39.70918379182271
colombia,TED,2009,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,1,0.020136502937029774
colombia,TED,2010,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,4,0.0805460117481191
colombia,TED,2011,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,9,0.18122852643326795
colombia,TED,2012,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,16,0.3221840469924764
colombia,TED,2013,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,11,0.2215015323073275
colombia,TED,2014,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,11,0.2215015323073275
colombia,TED,2015,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,27,0.5436855792998039
colombia,TED,2016,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,30,0.6040950881108932
colombia,TED,2017,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,32,0.6443680939849528
colombia,TED,2018,Americas,South America,Developing economies,14507.0,709420539907.0,0.7609999999999999,0.14435599999999998,COL,49661056.0,5-50M,30,0.6040950881108932
costa rica,BEHANCE,2007,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,5,1.0001114124113426
costa rica,BEHANCE,2008,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,1,0.20002228248226853
costa rica,BEHANCE,2009,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,17,3.400378802198565
costa rica,BEHANCE,2010,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,84,16.801871728510555
costa rica,BEHANCE,2011,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,74,14.801648903687871
costa rica,BEHANCE,2012,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,215,43.004790733687734
costa rica,BEHANCE,2013,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,336,67.20748691404222
costa rica,BEHANCE,2014,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,445,89.0099157046095
costa rica,BEHANCE,2015,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,347,69.40773202134717
costa rica,BEHANCE,2016,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,320,64.00713039432593
costa rica,BEHANCE,2017,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,184,36.80409997673741
costa rica,BEHANCE,2018,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,154,30.80343150226935
costa rica,MEETUP,2011,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,16,3.2003565197162964
costa rica,MEETUP,2012,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,15,3.000334237234028
costa rica,MEETUP,2013,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,37,7.400824451843936
costa rica,MEETUP,2014,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,31,6.2006907569503245
costa rica,MEETUP,2015,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,76,15.201693468652408
costa rica,MEETUP,2016,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,173,34.60385486943245
costa rica,MEETUP,2017,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,252,50.405615185531666
costa rica,MEETUP,2018,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,309,61.806885287020975
costa rica,TED,2010,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,2,0.40004456496453705
costa rica,TED,2011,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,4,0.8000891299290741
costa rica,TED,2012,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,6,1.2001336948936112
costa rica,TED,2013,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,4,0.8000891299290741
costa rica,TED,2014,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,2,0.40004456496453705
costa rica,TED,2015,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,10,2.000222824822685
costa rica,TED,2016,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,7,1.4001559773758796
costa rica,TED,2017,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,8,1.6001782598581482
costa rica,TED,2018,Americas,Central America,Developing economies,16976.0,84031346801.0,0.794,0.237988,CRI,4999443.0,1-5M,6,1.2001336948936112
croatia,ART_EDUCATION,2013,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,5,1.2029620775828738
croatia,ART_EDUCATION,2017,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,1,0.24059241551657476
croatia,BEHANCE,2008,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,6,1.4435544930994486
croatia,BEHANCE,2009,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,65,15.63850700857736
croatia,BEHANCE,2010,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,126,30.314644355088422
croatia,BEHANCE,2011,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,216,51.96796175158015
croatia,BEHANCE,2012,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,266,63.99758252740889
croatia,BEHANCE,2013,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,399,95.99637379111333
croatia,BEHANCE,2014,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,559,134.4911602737653
croatia,BEHANCE,2015,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,408,98.1617055307625
croatia,BEHANCE,2016,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,442,106.34184765832605
croatia,BEHANCE,2017,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,363,87.33504683251664
croatia,BEHANCE,2018,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,316,76.02720330323763
croatia,EFLUX,2010,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,2,0.4811848310331495
croatia,EFLUX,2012,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,1,0.24059241551657476
croatia,EFLUX,2013,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,1,0.24059241551657476
croatia,EFLUX,2014,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,4,0.962369662066299
croatia,EFLUX,2015,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,2,0.4811848310331495
croatia,EFLUX,2016,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,1,0.24059241551657476
croatia,EFLUX,2017,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,3,0.7217772465497243
croatia,EFLUX,2018,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,3,0.7217772465497243
croatia,MEETUP,2008,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,3,0.7217772465497243
croatia,MEETUP,2009,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,25,6.01481038791437
croatia,MEETUP,2010,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,29,6.977180049980668
croatia,MEETUP,2011,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,12,2.887108986198897
croatia,MEETUP,2012,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,27,6.4959952189475185
croatia,MEETUP,2013,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,57,13.713767684444763
croatia,MEETUP,2014,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,133,31.998791263704444
croatia,MEETUP,2015,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,214,51.486776920547
croatia,MEETUP,2016,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,256,61.59165837224314
croatia,MEETUP,2017,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,384,92.38748755836471
croatia,MEETUP,2018,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,447,107.54480973590893
croatia,TED,2010,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,6,1.4435544930994486
croatia,TED,2011,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,6,1.4435544930994486
croatia,TED,2012,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,6,1.4435544930994486
croatia,TED,2013,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,10,2.4059241551657475
croatia,TED,2014,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,8,1.924739324132598
croatia,TED,2015,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,16,3.849478648265196
croatia,TED,2016,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,11,2.6465165706823224
croatia,TED,2017,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,20,4.811848310331495
croatia,TED,2018,Europe,Southern Europe,Developed economies,26296.0,108457018713.0,0.8370000000000001,0.623091,HRV,4156407.0,1-5M,11,2.6465165706823224
cuba,ART_EDUCATION,2012,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,ART_EDUCATION,2013,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,ART_EDUCATION,2014,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,2,0.17639568232760452
cuba,ART_EDUCATION,2016,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,BEHANCE,2008,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,BEHANCE,2009,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,3,0.2645935234914068
cuba,BEHANCE,2011,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,BEHANCE,2012,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,10,0.8819784116380227
cuba,BEHANCE,2013,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,53,4.6744855816815205
cuba,BEHANCE,2014,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,27,2.381341711422661
cuba,BEHANCE,2015,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,BEHANCE,2016,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,4,0.35279136465520905
cuba,EFLUX,2012,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,EFLUX,2015,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,3,0.2645935234914068
cuba,EFLUX,2016,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,EFLUX,2018,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,2,0.17639568232760452
cuba,MEETUP,2013,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,1,0.08819784116380226
cuba,MEETUP,2014,Americas,Caribbean,Developing economies,8541.0,96851000000.0,0.778,-0.379871,CUB,11338146.0,5-50M,2,0.17639568232760452
